bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,price_log,basement_flag,renovated_flag,house_age
4,2.5,7.80016307039296,9.143238568435446,1.0,0,0,4,8,6.78105762593618,47.5614,-122.13,7.72356247227797,13.321215875492413,1,0,50
3,0.75,6.947937068614969,9.61587214452889,1.0,0,0,3,6,0.0,47.7639,-122.234,7.252053951852814,12.345838935721968,0,0,85
4,2.25,7.804251383528112,11.039572232060571,2.0,0,0,3,8,0.0,47.7603,-122.074,7.804251383528112,13.1421679654829,0,0,50
4,2.5,7.701200180857446,8.517793011488205,1.0,0,0,3,7,6.734591659972948,47.6637,-122.401,7.58629630715272,13.504902345124338,1,0,49
3,2.0,6.957497370876951,9.814929525554337,1.0,0,0,4,7,0.0,47.3206,-122.269,7.43307534889858,12.038251448529742,0,0,73
3,2.0,6.957497370876951,9.814929525554337,1.0,0,0,4,7,0.0,47.3206,-122.269,7.43307534889858,12.429220196836383,0,0,73
4,2.25,7.912423121473705,10.465984899076615,2.0,0,0,3,8,0.0,47.5913,-122.012,7.912423121473705,13.122365377402328,0,0,49
2,1.0,7.390798521735676,9.1958356857733,1.0,0,4,3,8,5.707110264748875,47.5264,-122.384,7.507141079727608,13.45883704259595,1,0,78
4,2.75,7.787796878181171,8.561401446080557,2.0,0,0,3,8,0.0,47.4244,-122.151,7.741099090035366,12.84529412258351,0,0,25
4,2.5,8.137688184977605,12.311139618108445,2.0,0,0,3,9,0.0,47.3608,-121.97,8.114025442356757,13.384729180332174,0,0,24
2,1.0,6.825460036255307,8.38958706681109,1.0,0,0,3,7,0.0,47.6903,-122.332,7.353081920515432,12.929103818170162,0,0,78
4,2.25,7.754052639035757,9.560363239834537,1.0,0,0,3,8,6.3818160174060985,47.718,-122.242,7.754052639035757,13.081543466215237,1,0,64
3,1.75,7.57095858316901,9.234642664499148,1.0,0,0,3,7,0.0,47.5833,-122.241,7.908754738783246,13.384729180332174,0,0,69
2,2.5,7.550135342488429,8.53030683056162,2.0,0,0,3,8,0.0,47.7175,-122.034,7.208600337960199,13.132315688453556,0,0,21
4,2.5,8.163656176168432,9.76428295481558,1.0,0,0,4,9,7.365812837209472,47.5963,-122.171,7.912423121473705,13.744110147823376,1,0,69
4,1.75,7.528869256642251,8.94910546953925,1.0,0,0,4,8,0.0,47.626,-122.112,7.528869256642251,13.25339339419516,0,0,62
3,1.0,7.2305631534092925,8.441607204459642,1.0,0,0,4,6,0.0,47.57,-122.285,7.490529402060711,13.07107218827772,0,0,107
6,1.75,7.701200180857446,9.05893591781695,1.0,0,0,3,7,6.803505257608338,47.4594,-122.273,7.523481312573497,12.388398368982115,1,0,67
4,2.5,7.878912912297133,10.768084910001393,1.0,0,0,4,8,6.957497370876951,47.4258,-122.021,7.779466967458324,13.043322334563697,1,0,47
3,2.5,8.418697944667139,10.037756173341162,2.0,0,2,5,8,7.1785454837637,47.4567,-122.369,8.03947991910045,13.924365859736941,1,0,114
3,1.0,7.313886831633462,8.79497643168877,1.0,0,0,2,6,0.0,47.4845,-122.33,7.456454555176209,12.400820837540556,0,0,56
4,2.25,7.606387389772652,9.640563131210074,1.0,0,0,4,8,0.0,47.5956,-122.174,7.565793282428515,13.399996629152975,0,0,69
2,1.75,7.640603826393634,9.001222992395064,1.0,1,4,4,8,6.947937068614969,47.7134,-122.277,7.616283561580385,13.989464705423494,1,1,87
4,4.25,8.6278397115033,11.13104992229515,2.0,0,0,3,11,0.0,47.6113,-121.952,8.523374050491318,14.33430494661736,0,0,28
6,7.75,9.199380531739841,10.353766676434086,2.0,0,4,3,13,6.93828448401696,47.6305,-122.24,8.420902531097951,15.744855835388163,1,0,25
3,2.5,7.640603826393634,8.36822903827628,2.0,0,0,3,7,0.0,47.53,-121.848,7.640603826393634,12.81584093453868,0,0,22
5,4.25,8.286773231131251,8.412054873292933,2.0,0,0,3,9,7.01301578963963,47.5402,-122.069,8.15507488781144,13.606640898221913,1,0,22
2,1.0,6.647688373563329,9.005773206234908,1.0,0,0,5,6,0.0,47.7406,-122.302,6.647688373563329,12.524530013005734,0,0,78
4,2.5,7.824445930877619,8.700514248543275,2.0,0,0,3,9,0.0,47.6922,-122.174,7.893945138235959,13.384729180332174,0,0,25
3,2.0,7.787796878181171,10.832793221487778,1.5,0,0,3,7,0.0,47.4154,-122.458,7.550135342488429,13.091906231773164,0,0,31
3,2.5,7.201170883281678,9.212238569259263,1.0,0,0,4,7,0.0,47.6366,-122.094,7.83241092718792,12.959846800844963,0,0,50
3,2.5,7.878912912297133,9.530683226667511,1.0,0,0,3,8,6.994849985833071,47.5875,-122.177,7.659642954564682,13.180634172318978,1,0,48
4,1.75,7.916078096302786,9.050288983827956,1.0,0,2,3,8,7.223295679562314,47.5445,-122.263,7.916078096302786,13.395440819535605,1,0,72
4,2.75,7.365812837209472,8.235095497258357,1.0,0,0,3,7,6.2166061010848646,47.7368,-121.968,7.462214939768189,12.660331092405906,1,0,24
4,1.5,7.687538766201629,10.037625011465359,1.0,0,0,4,6,6.803505257608338,47.3187,-122.081,7.791935956938058,12.51723073716405,1,1,72
3,2.75,7.581209826196346,9.491979220880678,1.0,0,0,5,8,6.580639137284949,47.5582,-122.139,7.621195162809845,13.217675375388819,1,0,51
2,2.25,7.353081920515432,7.441906728051625,2.0,0,0,3,8,5.673323267171493,47.5482,-122.374,7.353081920515432,12.757082940769225,1,0,20
5,2.75,7.80016307039296,8.987321812850125,1.0,0,0,4,7,7.0909098220799835,47.7283,-122.17,7.484930283289661,13.171155446333852,1,0,54
3,1.5,6.898714534329988,7.203405521083095,2.0,0,0,3,8,5.017279836814924,47.6236,-122.306,7.208600337960199,13.102162710901053,1,0,19
3,2.25,7.701200180857446,8.976767625171433,2.0,0,0,3,8,0.0,47.7175,-122.339,7.280008252884188,13.122365377402328,0,0,48
3,2.75,8.033009498596668,8.893298144217916,2.0,0,0,3,9,0.0,47.4826,-122.149,8.033009498596668,13.279368835614243,0,0,18
4,2.75,7.972810784121404,9.787122261404862,1.0,0,2,3,9,7.048386408721883,47.7004,-122.229,7.972810784121404,13.739170404037784,1,0,45
1,1.0,6.928537818164665,8.071218539969863,1.0,0,0,3,7,0.0,47.6361,-122.343,7.421177528595393,13.049794835104816,0,0,99
4,2.0,7.550135342488429,9.007121989469242,1.0,0,0,3,7,0.0,47.2114,-121.986,7.155396301896734,12.206077645517674,0,0,51
6,4.75,8.660600654710967,9.726034127139034,2.0,0,3,3,12,7.147559271189454,47.5512,-122.11,8.405367376233981,14.33430494661736,1,0,28
2,1.0,6.898714534329988,10.959540226785442,1.0,0,0,2,6,0.0,47.4145,-122.463,7.645397699428633,12.303657509006147,0,0,77
2,1.0,6.898714534329988,10.959540226785442,1.0,0,0,2,6,0.0,47.4145,-122.463,7.645397699428633,12.703816069256568,0,0,77
3,4.0,7.640603826393634,7.719129840906732,3.0,0,4,3,8,0.0,47.6598,-122.355,7.640603826393634,13.480039220276565,0,0,29
3,4.0,7.640603826393634,7.719129840906732,3.0,0,4,3,8,0.0,47.6598,-122.355,7.640603826393634,13.567050480716235,0,0,29
2,1.0,7.300472814267799,8.314097335405807,1.0,0,0,3,7,6.066108090103747,47.6842,-122.393,7.1785454837637,12.923914877701906,1,0,77
2,1.0,7.300472814267799,8.314097335405807,1.0,0,0,3,7,6.066108090103747,47.6842,-122.393,7.1785454837637,13.564611614786049,1,0,77
3,1.0,6.994849985833071,9.331938343723671,1.0,0,0,4,7,0.0,47.7429,-122.358,7.359467638255621,12.914110901635024,0,0,74
4,2.5,7.937731775260109,8.682877107057168,1.0,0,0,3,8,7.039660349862076,47.6809,-122.286,7.855932199718614,13.407543823396258,1,0,63
2,1.0,6.90875477931522,9.013473543740192,1.0,0,0,4,7,0.0,47.7444,-122.341,7.390798521735676,12.628070334272698,0,0,79
3,2.5,7.403061091090091,8.94494150776486,2.0,0,0,3,7,0.0,47.3505,-122.027,7.523481312573497,12.487488878546145,0,0,35
4,1.0,7.390798521735676,8.314097335405807,1.5,0,0,3,7,0.0,47.6696,-122.324,7.473637108496206,13.091906231773164,0,0,103
3,2.5,7.8083230503910555,11.598194491615347,1.0,0,0,4,9,6.398594934535208,47.4824,-122.0,7.962415680121064,13.304686600863562,1,0,49
2,1.5,7.528869256642251,8.537191877922927,1.0,0,0,3,7,6.68586094706836,47.5573,-122.392,7.444833273892193,13.1421679654829,1,0,86
2,1.0,6.985641817639208,8.268731832117737,1.0,0,0,4,8,0.0,47.3792,-122.321,6.994849985833071,12.180759965737863,0,0,54
3,1.75,7.591357046698551,8.537191877922927,1.0,0,0,3,7,6.566672429803241,47.6911,-122.347,7.244941546337007,12.977339917490127,1,0,61
3,1.75,7.32052696227274,9.040026434306505,1.0,0,0,4,7,5.673323267171493,47.6226,-122.103,7.576097340623111,13.102162710901053,1,0,59
3,2.5,7.43307534889858,8.8771028978649,2.0,0,0,4,7,0.0,47.3498,-122.058,7.252053951852814,12.506180941677357,0,0,34
2,1.5,6.918695219020472,7.6511201757027,2.0,0,0,3,7,0.0,47.6374,-122.375,7.300472814267799,12.821260987319457,0,0,42
3,2.5,7.645397699428633,9.394992544108419,2.0,0,0,3,8,0.0,47.4084,-122.213,7.645397699428633,12.699246387487896,0,0,35
2,1.0,6.966967138613983,8.71948076085107,1.0,0,0,3,7,0.0,47.6739,-122.329,7.456454555176209,13.624351263156136,0,0,118
3,1.75,7.467942332285852,8.85666093701725,2.0,0,0,3,7,0.0,47.3264,-122.038,7.065613363597717,13.1421679654829,0,1,92
2,1.0,6.792344427470809,8.461891875631148,1.0,0,0,3,7,0.0,47.6876,-122.341,7.193685818395112,13.284058667804526,0,0,85
5,2.5,8.013343181386672,10.11662117122102,1.0,0,0,3,8,7.223295679562314,47.5897,-122.179,7.983098940710892,13.015288058978953,1,0,61
3,2.5,7.616283561580385,12.291360037310918,1.0,0,0,3,9,0.0,47.3942,-122.515,7.534228326274089,13.244582780038517,0,0,27
4,2.5,8.061802274538348,12.135848659389612,2.0,0,0,3,9,0.0,47.4475,-122.034,8.086717920303906,13.399996629152975,0,0,26
5,2.75,7.81237820598861,9.862717639992917,1.0,0,0,5,8,7.107425474110705,47.4496,-122.083,7.669028288589683,12.899222326086994,1,0,49
4,2.0,7.630946580890459,8.517393171418904,1.0,0,0,3,7,6.93828448401696,47.6992,-122.379,7.155396301896734,13.325305854052747,1,1,77
4,1.75,7.659642954564682,8.740496729931813,1.0,0,0,5,7,6.966967138613983,47.5506,-122.385,7.252053951852814,13.235693848424024,1,0,109
3,2.25,7.687538766201629,8.343077871169383,1.5,0,0,5,8,6.493753839851686,47.6412,-122.302,7.523481312573497,13.49668313203053,1,0,87
4,3.0,7.741099090035366,8.937218450855731,2.0,0,0,4,7,0.0,47.2943,-122.227,6.846943139585379,12.319405795112926,0,0,50
4,2.5,8.343077871169383,10.470731316206917,2.0,0,0,3,11,0.0,47.7108,-122.071,8.172164452111904,13.8924725250259,0,0,36
3,2.25,7.300472814267799,8.931419805192975,1.0,0,0,3,7,5.564520407322694,47.7288,-122.191,7.415175109613295,12.992256969959042,1,0,49
3,1.5,7.714677473800927,11.38083303653996,1.5,0,0,2,7,6.634633357861686,47.3043,-122.094,7.560601162768557,12.721888795877375,1,0,46
4,1.5,7.916078096302786,8.499640032168648,1.0,0,0,4,8,7.223295679562314,47.6523,-122.412,7.6783263565068856,13.565767608549109,1,0,89
5,1.75,7.5126175446745105,10.77722562648903,1.5,0,0,3,6,0.0,47.4881,-121.777,7.606387389772652,13.021439671201302,0,0,78
4,3.0,7.601402334583733,8.576405051048084,1.5,0,0,4,7,0.0,47.6762,-122.285,7.421177528595393,13.560619598657233,0,0,79
3,1.75,7.2305631534092925,9.031572493381526,1.0,0,0,3,7,0.0,47.3121,-122.323,7.2305631534092925,12.367345048436391,0,0,59
3,1.75,7.390798521735676,10.54307571600151,2.0,0,0,4,7,0.0,47.2875,-122.289,7.692113339595466,12.821260987319457,0,1,73
4,3.0,8.064950891749143,9.398561160701128,2.0,0,0,4,9,0.0,47.6371,-122.058,8.042699496897637,13.579789490265188,0,0,50
2,1.5,7.039660349862076,8.962007209588313,1.0,0,0,4,6,0.0,47.6142,-122.209,7.611347717403621,13.713478939818222,0,0,79
3,1.0,6.878326468291325,9.16785032035523,1.0,0,0,4,6,0.0,47.3044,-122.366,6.878326468291325,12.254629449139815,0,0,59
3,2.5,7.484930283289661,8.969541885423252,2.0,0,0,3,7,0.0,47.3772,-122.045,7.421177528595393,12.6410997921206,0,0,38
3,1.75,7.714677473800927,9.006263883379198,1.0,0,0,3,7,7.02197642307216,47.7303,-122.329,7.444833273892193,12.994532278619134,1,0,78
4,2.25,7.941295570906532,10.165505603232393,2.0,0,0,3,8,6.85751406254539,47.2993,-122.293,7.611347717403621,13.25602151199675,1,0,67
2,1.0,6.825460036255307,8.294299608857235,1.0,0,0,4,7,0.0,47.6711,-122.328,7.170888478512505,13.1499804899607,0,0,120
3,1.75,7.5126175446745105,9.433563920090563,1.0,0,1,3,7,6.447305862541213,47.5087,-122.25,7.5126175446745105,12.685410698175234,1,0,79
2,1.75,7.353081920515432,8.932740634865914,1.0,0,0,3,8,0.0,47.3776,-122.228,7.62608275807238,12.577639650232573,0,0,24
4,4.25,8.61993026886735,9.642707033281853,2.0,0,1,3,11,7.13966033596492,47.6071,-122.212,8.18060094759445,14.761360480429413,1,0,20
3,2.0,7.745435610274381,9.967353972864542,1.0,0,0,3,10,0.0,47.6381,-122.224,7.989899374942939,14.12483253946422,0,1,47
4,1.5,7.293697720601438,8.537191877922927,1.5,0,0,3,7,0.0,47.6769,-122.381,7.293697720601438,13.219491903015438,0,0,80
4,2.5,8.14060704285845,10.681917533624532,1.5,0,2,5,10,0.0,47.6426,-122.18,8.216358332386156,13.774689605110144,0,0,47
5,2.5,7.972810784121404,9.161780181360806,2.0,0,0,3,9,0.0,47.5442,-122.138,7.976251943745623,13.487007879880162,0,0,37
3,1.75,7.523481312573497,8.947025655972697,1.0,0,0,3,8,6.274762021241939,47.2975,-122.37,7.57095858316901,12.292254928916668,1,0,47
4,2.5,7.692113339595466,8.853808274977197,2.0,0,0,3,8,0.0,47.3718,-122.109,7.621195162809845,12.721739531452183,0,0,29
4,2.25,7.828436359157585,10.360437603332802,2.0,0,0,4,9,0.0,47.6153,-122.054,7.828436359157585,13.312985389904174,0,0,47
4,3.25,8.071218539969863,8.4069317971587,2.0,0,0,3,9,6.698268054115413,47.664,-122.402,7.5126175446745105,13.623139877437296,1,0,20
4,1.75,7.421177528595393,8.987321812850125,1.0,0,0,4,8,0.0,47.3193,-122.383,7.450660796211539,12.500609917318906,0,0,52
3,1.75,6.918695219020472,9.169622538697624,1.0,0,0,5,7,0.0,47.3828,-122.09,7.186144304522325,12.345838935721968,0,0,57
4,4.0,8.527341522468053,12.218766733589058,2.0,0,0,3,10,7.490529402060711,47.5269,-121.922,8.12296471523406,14.104442598879876,1,0,26
2,1.5,7.266128779556451,9.18840146445743,1.0,0,0,3,7,0.0,47.441,-122.282,7.266128779556451,12.411056299528171,0,0,71
3,2.25,7.53955882930103,8.98594603876032,1.0,0,0,3,7,6.398594934535208,47.7077,-122.299,7.507141079727608,12.994532278619134,1,0,44
4,2.75,7.687538766201629,8.66561319653451,2.0,0,0,4,8,0.0,47.5702,-121.995,7.630946580890459,13.25602151199675,0,0,33
3,2.25,7.5126175446745105,8.464846711044029,2.0,0,0,3,7,0.0,47.2734,-122.248,7.421177528595393,12.114510931441727,0,0,29
2,1.0,6.878326468291325,8.630700432209832,1.0,0,0,3,6,0.0,47.5297,-122.277,6.928537818164665,12.28765724080691,0,0,75
2,1.5,7.065613363597717,8.5657928612523,1.0,0,0,5,6,0.0,47.5318,-122.374,7.065613363597717,12.721888795877375,0,0,85
2,1.0,6.918695219020472,8.371242135931933,1.0,0,0,5,7,0.0,47.6846,-122.317,7.427144133408616,13.124363376072994,0,0,102
3,2.5,7.669028288589683,8.941414628006845,1.0,0,0,3,8,6.7464121285733745,47.5053,-122.186,7.645397699428633,12.736556768559339,1,0,47
3,1.75,7.7102051944325325,9.249945626568541,1.0,0,0,3,8,6.398594934535208,47.4092,-122.295,7.456454555176209,12.73670383776449,1,0,58
2,1.0,7.039660349862076,10.076600170244772,1.5,0,0,3,6,0.0,47.6948,-122.172,7.9865049385539955,13.275086181158716,0,0,60
2,1.0,6.7580945044277305,9.010669176847115,1.0,0,0,3,6,0.0,47.735,-122.306,7.074116816197362,12.607533078955413,0,0,78
6,1.75,7.840312983320164,9.036106025364846,1.0,0,0,3,8,7.0909098220799835,47.4414,-122.129,7.550135342488429,12.668236246916223,1,0,49
4,2.5,7.791935956938058,8.540714386457584,1.5,0,2,5,7,6.769641976852503,47.5671,-122.378,7.462214939768189,13.301347705172173,1,0,100
2,2.25,7.403061091090091,7.714677473800927,2.0,0,0,3,8,0.0,47.7154,-122.341,7.403061091090091,12.834683971615659,0,0,46
4,2.25,7.844240718141811,8.942591637231851,2.0,0,2,4,9,0.0,47.5296,-122.342,7.844240718141811,13.049794835104816,0,0,30
3,2.5,7.827240901752812,9.820160289946374,2.0,0,0,3,8,0.0,47.2867,-122.27,7.327123292259293,13.221069602295975,0,0,20
3,2.5,7.560601162768557,8.88599431515281,2.0,0,0,3,8,0.0,47.2659,-122.31,7.745435610274381,12.59473402514672,0,0,33
4,1.75,7.701200180857446,8.760296220470051,1.0,0,0,3,8,6.3473892096560105,47.3268,-122.328,7.635786861395585,12.481812442022767,1,0,49
4,4.0,8.169336395928386,9.036106025364846,2.0,0,0,5,8,6.803505257608338,47.6402,-122.395,7.75833346749091,13.90626583447433,1,0,68
2,1.0,7.00397413672268,8.296795865770052,1.5,0,0,5,6,0.0,47.5296,-122.351,6.8885724595653635,12.611541086966115,0,0,106
4,1.0,8.128880142125638,8.412054873292933,1.5,0,0,3,8,7.0909098220799835,47.5824,-122.293,7.616283561580385,13.567050480716235,1,1,102
3,1.5,7.372118028337787,8.979290649090876,1.0,0,0,3,7,0.0,47.5201,-122.366,7.372118028337787,12.691583538230217,0,0,70
2,1.0,6.710523109452428,8.787372988731876,1.0,0,0,3,7,0.0,47.5478,-122.381,7.403061091090091,12.821260987319457,0,1,77
4,2.5,7.771067086065406,9.210440366976517,1.0,0,0,5,8,6.566672429803241,47.6383,-122.099,7.816416983691801,13.480039220276565,1,0,52
4,2.0,7.3783837129967145,9.433563920090563,1.0,0,0,5,7,0.0,47.4713,-122.355,7.13966033596492,12.782688818818986,0,0,88
4,1.75,7.462214939768189,8.883085524404578,1.5,0,0,3,8,0.0,47.4483,-122.13,7.427144133408616,12.706699437569211,0,0,50
3,2.25,7.293697720601438,7.824445930877619,2.0,0,0,3,8,5.968707559985366,47.6762,-122.36,7.403061091090091,13.102162710901053,1,0,42
3,3.25,7.252053951852814,7.1284959456800365,3.0,0,0,3,8,0.0,47.6981,-122.34,7.252053951852814,12.969214528909768,0,0,21
4,2.5,7.390798521735676,9.002824076547672,2.0,0,0,4,7,0.0,47.6255,-122.059,7.300472814267799,13.1421679654829,0,0,43
3,2.5,7.766840537085513,8.314097335405807,2.0,0,0,3,7,0.0,47.6825,-122.038,7.736743682453495,13.217675375388819,0,0,23
3,1.0,7.5126175446745105,8.772455372611907,1.0,0,0,4,7,0.0,47.7139,-122.288,7.421177528595393,13.055156766746023,0,0,70
5,2.0,7.664346632098617,8.338305731356565,1.5,0,0,5,7,6.7580945044277305,47.575,-122.388,7.444833273892193,13.329379172803593,1,0,100
2,1.0,6.898714534329988,9.623839785112668,1.0,0,0,4,6,0.0,47.7669,-122.206,7.170888478512505,12.691583538230217,0,0,73
2,1.0,6.918695219020472,8.323851131338817,2.0,0,0,3,6,0.0,47.488,-122.2,7.0909098220799835,12.301160073254369,0,1,119
3,1.0,7.450660796211539,9.193295937366925,1.0,0,0,4,7,0.0,47.5905,-122.245,8.071218539969863,13.76421831620775,0,0,80
3,1.0,7.396948602621014,8.071218539969863,1.5,0,0,4,8,0.0,47.6351,-122.352,7.444833273892193,13.73755009757506,0,0,114
4,1.5,7.1785454837637,9.018089684104343,1.0,0,0,3,7,5.5254529391317835,47.425,-122.332,7.13966033596492,12.434008694459976,1,0,73
3,1.5,7.384610383176974,8.576405051048084,1.0,0,0,4,6,0.0,47.3632,-122.087,6.966967138613983,12.278397958261774,0,0,58
3,2.0,7.523481312573497,9.012986392348266,1.0,0,0,4,7,6.508769136971682,47.3109,-122.362,7.490529402060711,12.409017571151187,1,0,56
3,1.75,7.147559271189454,8.479698986988657,1.5,0,0,3,6,5.673323267171493,47.5495,-122.31,7.147559271189454,12.464587201678082,1,0,104
4,1.5,7.259116128097101,8.812992231969966,1.5,0,0,3,7,0.0,47.5518,-122.311,7.353081920515432,12.765548423664681,0,0,101
5,4.5,8.560444233410552,11.117212648304742,2.0,0,0,3,11,0.0,47.7666,-122.128,8.340694647925071,14.263397020933823,0,0,25
2,1.0,7.252053951852814,8.412054873292933,1.0,0,0,3,7,5.968707559985366,47.6883,-122.384,7.170888478512505,13.304686600863562,1,0,87
2,1.5,7.065613363597717,7.150701457592526,3.0,0,0,3,8,0.0,47.6719,-122.381,7.1631723908466425,12.91164481522143,0,0,25
3,2.5,7.528869256642251,9.213136459278184,2.0,0,0,3,8,0.0,47.6775,-122.165,7.333676395657684,13.345508528717259,0,0,33
4,1.0,7.390798521735676,10.520725138995724,1.5,0,0,3,7,0.0,47.5654,-121.929,7.692113339595466,12.971542813248437,0,0,83
3,3.0,7.155396301896734,6.990256500493881,3.0,0,0,3,8,0.0,47.6569,-122.346,7.170888478512505,13.186278579318829,0,0,22
4,2.5,7.919719760924575,9.205327830152639,2.0,0,0,3,10,0.0,47.6595,-122.147,7.919719760924575,13.864301674514206,0,0,27
3,1.75,7.259116128097101,8.006700845440367,1.0,0,0,3,5,6.566672429803241,47.4928,-122.274,7.581209826196346,12.345838935721968,1,1,95
4,1.75,7.601402334583733,9.071193240566025,1.0,0,0,5,7,6.898714534329988,47.374,-122.141,7.307202314764738,12.524530013005734,1,0,51
2,1.0,7.00397413672268,8.188411308079031,1.0,0,0,4,7,0.0,47.5738,-122.313,7.123672785204607,12.90669432231532,0,0,100
3,3.0,7.450660796211539,11.164332062938604,1.0,0,2,5,7,0.0,47.4936,-122.069,7.916078096302786,13.218380579936442,0,0,60
3,1.5,7.123672785204607,9.425532393502772,1.0,0,0,3,7,0.0,47.607,-122.132,7.403061091090091,12.937240300013613,0,0,68
3,1.75,7.682943169878292,8.294299608857235,1.0,0,0,4,7,6.966967138613983,47.6546,-122.337,7.544861068658458,13.724492254866757,1,0,101
2,1.0,7.496097345175956,8.553139318189707,1.0,0,0,3,6,6.803505257608338,47.5508,-122.3,7.359467638255621,12.721882825728121,1,0,84
3,1.0,7.057036981697891,9.02653771890043,1.0,0,0,4,7,0.0,47.3831,-122.288,7.300472814267799,12.213549623135716,0,0,67
3,2.5,8.016647877057803,10.748045949732441,2.0,0,0,3,10,0.0,47.664,-122.041,8.12296471523406,13.617060838751888,0,0,29
3,1.0,6.792344427470809,8.881975184248867,1.0,0,0,3,7,0.0,47.71,-122.286,7.396948602621014,12.82396003700373,0,0,75
4,2.5,7.67368812926773,8.945202263959297,1.0,0,0,5,7,6.814542897259958,47.3942,-122.189,7.384610383176974,12.345621521730086,1,0,50
4,2.5,7.67368812926773,8.945202263959297,1.0,0,0,5,7,6.814542897259958,47.3942,-122.189,7.384610383176974,12.751012698311857,1,0,50
3,2.5,7.630946580890459,9.181529290122063,2.0,0,0,3,8,0.0,47.6961,-122.316,7.123672785204607,13.641158361294979,0,1,102
3,1.5,7.2305631534092925,9.40894529884324,1.0,0,0,4,7,0.0,47.3204,-122.322,7.3783837129967145,12.560247968016562,0,0,59
4,2.25,7.496097345175956,8.881975184248867,1.0,0,0,3,7,6.3473892096560105,47.7717,-122.376,7.72356247227797,13.07107218827772,1,0,47
2,1.0,7.2868764117507,8.96610085736724,1.0,0,0,3,6,0.0,47.4617,-122.346,7.2868764117507,12.948012371209098,0,0,102
3,2.0,7.701200180857446,8.517393171418904,1.5,0,2,3,7,6.2166061010848646,47.6754,-122.357,7.560601162768557,13.437175577097312,1,0,117
4,3.0,8.186185994226083,11.403568083586686,2.0,0,0,3,10,0.0,47.7557,-122.036,7.934155233536322,13.686541314323094,0,0,21
3,1.0,7.039660349862076,9.079776001955066,1.0,0,0,3,6,5.017279836814924,47.4824,-122.336,7.170888478512505,12.19197879213173,1,0,84
3,1.0,7.123672785204607,8.517393171418904,1.5,0,0,5,7,0.0,47.6755,-122.367,7.123672785204607,13.18053982842409,0,0,117
4,2.5,8.375860015299594,11.860556637007022,2.5,0,0,3,11,0.0,47.6805,-122.048,7.908754738783246,13.901689171636098,0,0,34
3,1.5,7.359467638255621,6.957497370876951,2.0,0,0,3,8,0.0,47.6358,-122.356,7.635786861395585,13.58231793342203,0,0,111
3,2.5,7.427144133408616,9.239996256883693,2.0,0,0,4,7,0.0,47.314,-122.001,7.427144133408616,12.476103599529843,0,0,32
3,1.75,7.353081920515432,8.658866349732383,1.0,0,0,5,6,6.660575149839686,47.5272,-122.359,7.186144304522325,12.776772491986527,1,0,99
1,1.5,7.0909098220799835,10.711457836917562,1.5,0,0,3,7,0.0,47.7205,-121.93,7.300472814267799,12.847929163278053,0,0,43
3,2.5,7.43307534889858,8.551787836180736,2.0,0,0,3,7,0.0,47.3564,-122.016,7.5126175446745105,12.628070334272698,0,0,24
4,2.0,7.745435610274381,8.518192691749322,1.0,0,0,3,7,6.78105762593618,47.5471,-122.298,7.396948602621014,12.994532278619134,1,0,32
4,3.5,7.8826922062890254,8.026496938945412,2.0,0,0,3,9,6.3818160174060985,47.6735,-122.332,7.293697720601438,13.82347971967645,1,0,25
5,3.0,8.191740021277457,8.9300972286214,2.0,0,0,3,8,0.0,47.3534,-122.012,8.191740021277457,13.217493541006709,0,0,23
4,3.0,7.8713112033234065,12.277234496413076,2.0,0,0,3,8,0.0,47.4239,-122.068,7.630946580890459,13.427641232095326,0,0,34
3,2.25,7.473637108496206,9.022563964499264,1.0,0,0,3,7,6.398594934535208,47.4501,-122.274,7.1631723908466425,12.506180941677357,1,0,40
3,1.0,6.846943139585379,9.435242376305256,1.5,0,0,4,7,0.0,47.7169,-122.331,7.560601162768557,12.971542813248437,0,0,77
5,4.25,8.482808764554406,8.993551586299981,2.5,0,2,4,11,7.02197642307216,47.5789,-122.286,8.405367376233981,14.470437045184406,1,0,112
4,2.75,8.11701408773731,8.597297435657898,2.0,0,0,3,9,0.0,47.6849,-122.016,8.195885391314796,13.580422200653002,0,0,12
3,2.25,7.359467638255621,8.881975184248867,2.0,0,0,3,8,0.0,47.7332,-122.232,7.390798521735676,13.011322313495086,0,0,35
3,2.0,7.714677473800927,8.556606193773073,1.0,0,0,3,7,6.415096959171596,47.6191,-122.296,7.293697720601438,12.834683971615659,1,0,72
4,2.0,7.576097340623111,9.204422898212146,1.0,0,0,4,7,0.0,47.6332,-122.118,7.560601162768557,13.244582780038517,0,0,63
2,1.0,6.918695219020472,8.27308133366583,1.0,0,2,4,6,5.303304908059076,47.5728,-122.306,7.365812837209472,12.899222326086994,1,0,108
3,1.5,7.396948602621014,9.23024103368252,1.0,0,0,4,8,5.802118375377063,47.3155,-122.364,7.581209826196346,12.413090879946887,1,0,50
3,1.75,7.259116128097101,8.746716349694486,1.0,0,0,3,7,5.771441123130016,47.7398,-122.314,7.2868764117507,12.706614572882872,1,0,59
5,3.25,8.281723990411392,10.701715209546581,1.0,0,0,3,10,7.523481312573497,47.6451,-122.173,8.258681496264236,14.037854589747907,1,0,57
3,1.0,7.099201743553092,8.912742634737025,1.0,0,0,4,6,0.0,47.7125,-122.33,7.13966033596492,12.834683971615659,0,0,116
